A2_adj	0	1000000	22.078259
A2_adj	100000	1100000	23.098829
A2_adj	200000	1200000	22.630293
A2_adj	300000	1300000	23.214338
A2_adj	400000	1400000	23.644185
A2_adj	500000	1500000	23.79279
A2_adj	600000	1600000	23.143563
A2_adj	700000	1700000	22.152296
A2_adj	800000	1800000	22.504217
A2_adj	900000	1900000	22.057303
A2_adj	1000000	2000000	22.10427
A2_adj	1100000	2100000	22.428042
A2_adj	1200000	2200000	22.835063
A2_adj	1300000	2300000	22.917201
A2_adj	1400000	2400000	22.793214
A2_adj	1500000	2500000	23.429715
A2_adj	1600000	2600000	24.601281
A2_adj	1700000	2700000	26.04644
A2_adj	1800000	2800000	25.771305
A2_adj	1900000	2900000	25.837963
A2_adj	2000000	3000000	25.657975
A2_adj	2100000	3100000	25.304789
A2_adj	2200000	3200000	24.892494
A2_adj	2300000	3300000	24.343569
A2_adj	2400000	3400000	24.927477
A2_adj	2500000	3500000	24.741242
A2_adj	2600000	3600000	24.471128
A2_adj	2700000	3700000	23.805003
A2_adj	2800000	3800000	24.025915
A2_adj	2900000	3900000	24.285626
A2_adj	3000000	4000000	24.441214
A2_adj	3100000	4100000	23.369158
A2_adj	3200000	4200000	23.480791
A2_adj	3300000	4300000	24.000749
A2_adj	3400000	4400000	23.476869
A2_adj	3500000	4500000	24.1629
A2_adj	3600000	4600000	24.834753
A2_adj	3700000	4700000	25.639701
A2_adj	3800000	4800000	25.823353
A2_adj	3900000	4900000	25.795229
A2_adj	4000000	5000000	25.870084
A2_adj	4100000	5100000	26.771697
A2_adj	4200000	5200000	26.658669
A2_adj	4300000	5300000	26.592084
A2_adj	4400000	5400000	26.792079
A2_adj	4500000	5500000	25.901298
A2_adj	4600000	5600000	25.356425
A2_adj	4700000	5700000	24.712722
A2_adj	4800000	5800000	24.259032
A2_adj	4900000	5900000	24.05296
A2_adj	5000000	6000000	24.024448
A2_adj	5100000	6100000	24.30438
A2_adj	5200000	6200000	24.055314
A2_adj	5300000	6300000	23.917133
A2_adj	5400000	6400000	23.301438
A2_adj	5500000	6500000	23.832071
A2_adj	5600000	6600000	23.921491
A2_adj	5700000	6700000	24.451053
A2_adj	5800000	6800000	24.374222
A2_adj	5900000	6900000	25.017892
A2_adj	6000000	7000000	24.958782
A2_adj	6100000	7100000	24.692578
A2_adj	6200000	7200000	25.311249
A2_adj	6300000	7300000	24.176693
A2_adj	6400000	7400000	24.651404
